"from","to"
11,212
13,30
13,36
13,98
13,119
13,121
14,3
14,4
14,7
14,8
14,11
14,13
14,15
14,16
14,21
14,22
14,23
14,25
14,27
14,30
14,34
14,35
14,36
14,37
14,39
14,44
14,52
14,54
14,57
14,59
14,60
14,62
14,63
14,68
14,69
14,74
14,78
14,80
14,82
14,84
14,87
14,88
14,100
14,104
14,118
14,119
14,150
14,156
14,157
14,166
14,170
14,180
14,182
14,187
14,212
15,2
15,3
15,4
15,7
15,8
15,11
15,13
15,14
15,21
15,22
15,23
15,25
15,27
15,30
15,32
15,34
15,35
15,36
15,37
15,44
15,45
15,52
15,60
15,62
15,63
15,68
15,69
15,73
15,74
15,80
15,82
15,83
15,84
15,87
15,88
15,90
15,97
15,98
15,100
15,109
15,112
15,119
15,121
15,133
15,134
15,148
15,212
16,136
21,4
21,11
21,13
21,14
21,15
21,30
21,35
21,36
21,44
21,52
21,148
22,2
22,3
22,4
22,5
22,6
22,7
22,8
22,9
22,11
22,13
22,14
22,15
22,16
22,21
22,23
22,25
22,26
22,27
22,30
22,31
22,32
22,34
22,35
22,36
22,37
22,39
22,44
22,45
22,48
22,49
22,51
22,52
22,53
22,54
22,58
22,59
22,60
22,62
22,63
22,67
22,68
22,69
22,71
22,73
22,74
22,76
22,77
22,80
22,82
22,83
22,84
22,86
22,87
22,88
22,90
22,96
22,98
22,100
22,102
22,104
22,105
22,109
22,115
22,116
22,119
22,121
22,127
22,148
22,150
22,156
22,212
23,7
23,8
23,22
23,35
23,39
25,146
26,7
26,8
27,3
27,4
27,7
27,8
27,11
27,13
27,14
27,15
27,21
27,22
27,25
27,26
27,30
27,34
27,35
27,36
27,37
27,44
27,52
27,57
27,63
27,66
27,68
27,69
27,73
27,82
27,84
27,88
27,104
27,119
27,125
27,127
27,130
27,134
27,148
27,212
30,11
30,13
30,14
30,15
30,21
30,22
30,23
30,27
30,36
30,44
30,45
30,63
30,69
30,73
30,83
30,84
30,87
30,98
30,119
30,121
32,86
32,88
34,26
35,2
35,3
35,4
35,5
35,6
35,7
35,8
35,9
35,11
35,13
35,14
35,15
35,16
35,21
35,22
35,23
35,25
35,26
35,27
35,30
35,31
35,32
35,34
35,35
35,36
35,37
35,39
35,44
35,45
35,48
35,49
35,51
35,52
35,53
35,55
35,58
35,60
35,62
35,63
35,68
35,69
35,73
35,74
35,76
35,77
35,78
35,79
35,80
35,82
35,84
35,86
35,87
35,88
35,90
35,94
35,96
35,97
35,98
35,100
35,102
35,105
35,109
35,116
35,117
35,121
35,146
35,148
35,150
35,156
35,170
35,182
35,187
36,11
36,13
36,14
36,15
36,22
36,27
36,35
36,44
36,80
36,98
36,119
36,156
36,182
37,3
37,7
37,8
37,14
37,15
37,23
37,34
37,35
39,105
39,190
39,212
42,15
43,212
44,4
44,7
44,8
44,11
44,14
44,15
44,21
44,22
44,27
44,30
44,34
44,35
44,36
44,52
44,68
44,69
44,82
44,84
44,112
44,125
44,134
44,148
44,178
45,2
45,6
45,7
45,8
45,9
45,15
45,16
45,23
45,26
45,31
45,34
45,35
45,39
45,55
45,58
45,66
45,76
45,79
45,96
45,97
45,103
45,104
45,108
45,112
45,120
45,125
45,127
45,128
45,130
45,134
45,136
45,140
45,146
45,165
45,170
45,178
45,182
47,2
47,7
47,8
49,5
49,95
51,48
51,60
51,86
51,90
52,22
52,35
52,44
52,48
52,68
52,84
52,133
55,35
60,51
60,77
60,88
62,52
62,68
62,146
63,30
63,69
63,87
68,14
68,22
68,27
68,44
68,52
68,62
68,84
68,90
69,3
69,15
69,22
69,23
69,30
69,32
69,35
69,36
69,45
69,52
69,60
69,63
69,68
69,84
69,87
69,88
69,100
69,133
71,92
71,113
71,119
71,125
71,134
71,159
73,11
73,15
73,30
73,35
73,98
73,121
74,4
74,7
74,9
74,14
74,15
74,35
76,16
76,35
77,51
77,90
80,11
80,22
80,35
80,36
80,44
80,98
82,4
82,5
82,7
82,11
82,14
82,15
82,22
82,30
82,35
82,36
82,37
82,44
82,53
82,69
82,74
82,109
82,140
84,4
84,22
84,35
84,52
84,68
84,69
86,32
86,51
86,77
86,90
87,30
87,63
87,69
88,3
88,11
88,15
88,22
88,27
88,36
88,37
88,44
88,48
88,51
88,60
88,69
88,77
88,86
88,90
90,51
90,77
90,86
93,14
93,21
93,27
93,84
93,148
96,100
97,16
98,13
98,73
98,80
98,121
105,7
105,8
105,165
105,166
105,182
109,71
109,75
109,115
109,138
109,150
109,168
110,212
112,178
114,5
117,42
117,116
121,68
121,73
121,82
121,98
128,178
140,8
148,11
156,166
189,35
2,2
2,3
2,4
2,5
2,6
2,7
2,8
2,9
2,10
2,11
2,13
2,14
2,15
2,17
2,21
2,22
2,23
2,26
2,27
2,28
2,29
2,31
2,34
2,36
2,37
2,39
2,44
2,45
2,76
2,80
2,99
2,105
2,109
2,110
2,125
2,128
2,134
2,140
2,150
2,156
2,165
2,166
2,212
3,2
3,4
3,5
3,6
3,7
3,8
3,9
3,10
3,11
3,13
3,14
3,15
3,21
3,22
3,23
3,26
3,27
3,30
3,31
3,32
3,34
3,35
3,36
3,37
3,42
3,44
3,45
3,48
3,52
3,60
3,63
3,68
3,69
3,70
3,72
3,73
3,76
3,80
3,84
3,86
3,87
3,88
3,98
3,105
3,109
3,110
3,116
3,117
3,121
3,133
4,2
4,3
4,5
4,6
4,7
4,8
4,9
4,10
4,11
4,13
4,14
4,15
4,17
4,21
4,22
4,23
4,25
4,26
4,27
4,30
4,31
4,32
4,34
4,35
4,36
4,37
4,39
4,42
4,44
4,45
4,48
4,49
4,51
4,52
4,53
4,54
4,55
4,57
4,58
4,59
4,60
4,62
4,63
4,68
4,69
4,70
4,71
4,73
4,74
4,76
4,78
4,80
4,82
4,83
4,84
4,86
4,87
4,88
4,90
4,92
4,96
4,98
4,102
4,105
4,109
4,117
4,118
4,119
4,121
4,125
4,128
4,133
4,134
4,146
4,148
4,150
4,156
4,157
4,159
4,173
4,178
4,180
4,181
4,182
4,187
4,193
4,213
5,2
5,4
5,6
5,14
5,15
5,16
5,22
5,23
5,27
5,34
5,35
5,37
5,44
5,45
5,49
5,53
5,55
5,66
5,82
5,95
5,96
5,105
5,108
5,109
5,130
6,2
6,3
6,4
6,5
6,7
6,8
6,9
6,10
6,11
6,14
6,15
6,21
6,22
6,23
6,26
6,27
6,28
6,31
6,32
6,34
6,36
6,37
6,39
6,44
6,45
6,58
6,76
6,96
6,97
6,102
6,105
6,108
6,128
6,134
6,178
7,2
7,3
7,4
7,6
7,11
7,13
7,14
7,15
7,16
7,17
7,18
7,21
7,22
7,23
7,26
7,27
7,29
7,30
7,31
7,32
7,34
7,35
7,36
7,37
7,39
7,42
7,44
7,45
7,48
7,53
7,58
7,59
7,60
7,62
7,68
7,70
7,74
7,76
7,80
7,82
7,84
7,88
7,92
7,95
7,96
7,97
7,98
7,103
7,105
7,108
7,109
7,110
7,119
7,128
7,134
7,139
7,148
7,150
7,155
7,165
7,166
7,180
7,187
7,213
8,2
8,4
8,11
8,14
8,17
8,18
8,23
8,26
8,29
8,34
8,39
8,44
8,84
8,140
8,166
9,2
9,3
9,4
9,6
9,8
9,9
9,10
9,11
9,13
9,14
9,15
9,16
9,17
9,21
9,22
9,23
9,26
9,27
9,29
9,30
9,31
9,32
9,34
9,35
9,36
9,37
9,39
9,42
9,44
9,45
9,48
9,53
9,58
9,59
9,60
9,62
9,68
9,70
9,74
9,76
9,80
9,82
9,84
9,88
9,92
9,95
9,96
9,97
9,98
9,103
9,105
9,108
9,109
9,110
9,119
9,128
9,134
9,139
9,140
9,148
9,150
9,165
9,166
9,180
9,187
9,213
10,2
10,8
10,9
10,17
10,23
10,26
10,31
10,34
10,44
10,45
10,105
10,134
10,155
11,2
11,3
11,4
11,6
11,7
11,8
11,9
11,10
11,13
11,14
11,15
11,21
11,22
11,23
11,25
11,26
11,27
11,28
11,30
11,31
11,32
11,34
11,35
11,36
11,37
11,42
11,44
11,45
11,49
11,59
11,62
11,63
11,67
11,68
11,69
11,70
11,71
11,73
11,74
11,76
11,80
11,82
11,83
11,84
11,87
11,88
11,91
11,92
11,96
11,98
11,100
11,102
11,103
11,105
11,109
11,112
11,119
11,121
11,125
11,128
11,134
11,180
11,187
11,190
12,7
12,8
12,25
12,26
12,27
12,34
12,37
12,89
12,92
12,104
12,187
13,3
13,4
13,7
13,9
13,11
13,14
13,15
13,21
13,27
13,30
13,32
13,34
13,35
13,36
13,37
13,44
13,45
13,63
13,68
13,73
13,74
13,80
13,98
13,121
14,2
14,3
14,4
14,5
14,6
14,7
14,8
14,9
14,10
14,11
14,13
14,14
14,15
14,17
14,21
14,22
14,23
14,25
14,26
14,27
14,29
14,30
14,31
14,32
14,34
14,35
14,36
14,37
14,39
14,42
14,44
14,45
14,49
14,52
14,53
14,54
14,57
14,58
14,59
14,60
14,62
14,63
14,68
14,69
14,70
14,73
14,74
14,75
14,76
14,78
14,80
14,82
14,84
14,87
14,88
14,90
14,91
14,92
14,94
14,96
14,104
14,105
14,113
14,119
14,121
14,125
14,134
14,139
14,146
14,148
14,150
14,156
14,157
14,166
14,173
14,180
14,182
14,187
14,212
15,2
15,3
15,4
15,5
15,6
15,7
15,8
15,9
15,10
15,11
15,13
15,14
15,16
15,17
15,21
15,22
15,23
15,25
15,26
15,27
15,28
15,29
15,30
15,31
15,32
15,34
15,35
15,36
15,37
15,39
15,40
15,42
15,44
15,45
15,48
15,49
15,51
15,52
15,54
15,55
15,57
15,58
15,59
15,60
15,62
15,63
15,66
15,68
15,69
15,70
15,71
15,73
15,74
15,76
15,78
15,79
15,80
15,82
15,83
15,84
15,86
15,87
15,88
15,90
15,92
15,94
15,95
15,96
15,97
15,98
15,100
15,102
15,103
15,105
15,108
15,109
15,110
15,116
15,117
15,119
15,121
15,125
15,128
15,133
15,134
15,136
15,139
15,146
15,148
15,150
15,156
15,157
15,173
15,178
15,180
15,182
15,187
15,193
15,212
16,6
16,7
16,9
16,15
16,45
16,58
16,76
16,79
16,97
16,136
17,2
17,6
17,7
17,8
17,9
17,14
17,15
17,23
17,26
17,27
17,31
17,34
17,36
17,39
17,44
17,45
17,71
17,80
17,92
17,105
17,109
17,119
17,125
17,128
17,134
17,139
17,155
17,165
17,190
18,2
18,7
18,9
18,10
18,15
18,23
18,26
18,27
18,34
18,39
18,105
18,119
18,125
19,3
19,15
19,72
20,40
21,2
21,3
21,4
21,5
21,6
21,7
21,8
21,9
21,10
21,11
21,13
21,14
21,15
21,22
21,23
21,25
21,26
21,27
21,30
21,31
21,32
21,34
21,35
21,36
21,37
21,39
21,42
21,44
21,45
21,49
21,51
21,52
21,55
21,58
21,60
21,62
21,63
21,68
21,69
21,70
21,71
21,73
21,76
21,77
21,79
21,80
21,82
21,84
21,86
21,87
21,88
21,90
21,98
21,100
21,102
21,105
21,108
21,109
21,113
21,117
21,125
21,127
21,128
21,133
21,134
21,146
21,148
21,150
21,156
22,2
22,3
22,4
22,5
22,6
22,7
22,8
22,9
22,10
22,11
22,13
22,14
22,15
22,16
22,17
22,21
22,23
22,26
22,27
22,28
22,29
22,30
22,31
22,32
22,34
22,35
22,36
22,37
22,39
22,42
22,44
22,45
22,48
22,49
22,52
22,53
22,54
22,55
22,58
22,59
22,60
22,62
22,63
22,68
22,69
22,70
22,73
22,74
22,76
22,77
22,78
22,80
22,82
22,84
22,86
22,88
22,90
22,98
22,100
22,102
22,105
22,108
22,109
22,113
22,116
22,119
22,121
22,125
22,128
22,134
22,148
22,150
22,157
22,158
22,182
22,187
22,212
23,2
23,3
23,4
23,6
23,7
23,8
23,9
23,10
23,11
23,14
23,15
23,17
23,18
23,21
23,22
23,25
23,26
23,27
23,29
23,31
23,32
23,34
23,36
23,37
23,39
23,44
23,45
23,49
23,76
23,78
23,80
23,99
23,105
23,108
23,109
23,125
23,128
23,139
23,158
24,27
24,32
24,72
25,2
25,4
25,6
25,7
25,8
25,14
25,15
25,23
25,27
25,36
25,37
25,44
25,45
25,58
25,89
25,134
25,146
25,180
25,212
26,2
26,7
26,8
26,9
26,10
26,17
26,21
26,26
26,27
26,29
26,31
26,34
26,39
26,110
26,125
26,166
26,212
27,2
27,3
27,4
27,5
27,6
27,7
27,8
27,9
27,10
27,11
27,13
27,14
27,15
27,16
27,17
27,21
27,22
27,23
27,25
27,26
27,28
27,29
27,30
27,31
27,32
27,34
27,35
27,36
27,37
27,39
27,40
27,42
27,44
27,45
27,48
27,49
27,51
27,52
27,53
27,54
27,55
27,57
27,58
27,59
27,60
27,62
27,63
27,66
27,67
27,68
27,69
27,70
27,71
27,72
27,73
27,74
27,76
27,77
27,78
27,79
27,80
27,82
27,83
27,84
27,86
27,87
27,88
27,89
27,90
27,91
27,92
27,94
27,95
27,96
27,98
27,99
27,100
27,102
27,103
27,104
27,105
27,108
27,109
27,110
27,112
27,113
27,116
27,117
27,119
27,121
27,125
27,127
27,128
27,130
27,133
27,134
27,136
27,139
27,146
27,148
27,150
27,156
27,157
27,158
27,166
27,173
27,180
27,181
27,182
27,187
27,193
27,212
29,2
29,4
29,6
29,7
29,8
29,9
29,10
29,15
29,17
29,22
29,23
29,26
29,27
29,31
29,34
29,36
29,37
29,39
29,44
29,45
29,62
29,70
29,105
29,125
29,134
29,140
29,212
30,2
30,4
30,6
30,7
30,9
30,11
30,13
30,14
30,15
30,21
30,22
30,25
30,27
30,32
30,34
30,35
30,36
30,37
30,42
30,44
30,45
30,52
30,60
30,62
30,63
30,68
30,69
30,70
30,73
30,76
30,80
30,82
30,84
30,86
30,87
30,88
30,92
30,98
30,102
30,105
30,108
30,121
30,150
30,180
31,2
31,3
31,6
31,7
31,8
31,9
31,10
31,14
31,15
31,17
31,21
31,23
31,26
31,27
31,29
31,32
31,34
31,37
31,39
31,44
31,45
31,76
31,99
31,105
31,119
31,125
31,139
31,173
32,2
32,4
32,6
32,7
32,9
32,10
32,11
32,13
32,14
32,15
32,16
32,21
32,22
32,23
32,25
32,27
32,30
32,31
32,34
32,35
32,37
32,42
32,44
32,45
32,54
32,58
32,60
32,62
32,63
32,68
32,69
32,70
32,72
32,73
32,76
32,80
32,82
32,83
32,96
32,97
32,98
32,100
32,105
32,116
32,117
32,119
32,121
32,133
32,134
32,148
33,23
33,139
33,187
34,2
34,4
34,6
34,7
34,8
34,9
34,10
34,11
34,13
34,15
34,17
34,18
34,21
34,22
34,23
34,26
34,27
34,28
34,29
34,31
34,35
34,36
34,37
34,39
34,44
34,45
34,62
34,68
34,80
34,96
34,99
34,102
34,105
34,109
34,110
34,125
34,128
34,134
34,139
34,150
34,155
34,165
34,190
34,212
35,2
35,3
35,4
35,5
35,6
35,7
35,8
35,9
35,11
35,13
35,14
35,15
35,16
35,21
35,22
35,23
35,25
35,26
35,27
35,28
35,29
35,30
35,31
35,34
35,36
35,37
35,39
35,40
35,44
35,45
35,48
35,49
35,53
35,54
35,58
35,62
35,63
35,68
35,69
35,70
35,73
35,74
35,76
35,78
35,80
35,82
35,84
35,88
35,96
35,98
35,100
35,102
35,105
35,109
35,119
35,125
35,134
35,146
35,180
36,2
36,4
36,7
36,8
36,9
36,10
36,11
36,13
36,14
36,15
36,22
36,23
36,26
36,30
36,32
36,34
36,35
36,37
36,39
36,40
36,44
36,45
36,52
36,62
36,63
36,68
36,69
36,70
36,80
36,82
36,87
36,98
36,102
36,121
36,134
37,2
37,3
37,4
37,6
37,7
37,8
37,9
37,10
37,11
37,14
37,15
37,22
37,23
37,27
37,32
37,34
37,35
37,36
37,42
37,44
37,45
37,63
37,69
37,71
37,84
37,88
37,92
37,130
37,134
39,2
39,3
39,4
39,6
39,7
39,8
39,9
39,10
39,11
39,13
39,14
39,15
39,17
39,21
39,22
39,23
39,26
39,27
39,30
39,31
39,34
39,35
39,36
39,37
39,44
39,45
39,62
39,70
39,80
39,102
39,105
39,109
39,110
39,113
39,134
39,139
39,150
39,165
40,2
40,3
40,4
40,6
40,7
40,8
40,9
40,11
40,13
40,14
40,15
40,17
40,21
40,22
40,23
40,25
40,27
40,31
40,34
40,36
40,37
40,44
40,45
40,48
40,49
40,51
40,52
40,59
40,68
40,70
40,71
40,78
40,80
40,84
40,86
40,88
40,89
40,92
40,96
40,97
40,100
40,102
40,105
40,109
40,113
40,121
40,125
40,133
40,134
40,146
40,148
40,150
40,157
40,180
40,187
42,4
42,6
42,11
42,15
42,22
42,27
42,30
42,32
42,35
42,37
42,44
42,45
42,62
42,63
42,68
42,70
42,73
42,82
42,83
42,98
42,100
42,116
42,117
42,121
42,155
43,2
43,4
43,7
43,8
43,17
43,26
43,27
43,34
43,36
43,39
43,54
43,71
43,92
43,105
43,109
43,110
43,113
43,115
43,125
43,158
43,180
43,181
44,2
44,3
44,4
44,5
44,6
44,7
44,8
44,9
44,10
44,11
44,13
44,14
44,15
44,17
44,21
44,22
44,23
44,25
44,26
44,27
44,28
44,29
44,30
44,31
44,32
44,34
44,35
44,36
44,37
44,39
44,42
44,45
44,52
44,54
44,55
44,59
44,60
44,62
44,63
44,67
44,68
44,69
44,70
44,71
44,73
44,74
44,76
44,78
44,80
44,82
44,83
44,84
44,88
44,92
44,96
44,98
44,100
44,102
44,103
44,105
44,108
44,109
44,110
44,112
44,113
44,119
44,121
44,125
44,127
44,128
44,134
44,148
44,150
44,158
44,168
44,178
44,180
44,187
44,212
45,2
45,3
45,4
45,5
45,6
45,7
45,8
45,9
45,10
45,11
45,13
45,14
45,15
45,16
45,17
45,21
45,22
45,23
45,25
45,26
45,27
45,28
45,29
45,30
45,31
45,34
45,35
45,36
45,37
45,39
45,40
45,44
45,49
45,52
45,53
45,54
45,55
45,58
45,59
45,62
45,66
45,67
45,68
45,70
45,76
45,79
45,80
45,82
45,91
45,92
45,95
45,96
45,97
45,99
45,102
45,103
45,105
45,108
45,109
45,112
45,115
45,119
45,120
45,125
45,127
45,128
45,130
45,134
45,136
45,139
45,140
45,146
45,148
45,150
45,165
45,166
45,178
45,182
47,2
47,6
47,7
47,8
47,10
47,14
47,15
47,17
47,23
47,25
47,26
47,27
47,31
47,34
47,37
47,44
47,45
47,54
47,80
47,105
47,109
47,119
47,139
47,212
48,22
48,37
48,68
49,2
49,4
49,5
49,6
49,7
49,9
49,13
49,15
49,22
49,27
49,35
49,44
49,45
49,55
49,58
49,70
49,76
49,94
49,95
49,96
49,105
49,108
49,109
49,125
49,155
49,212
50,14
50,15
50,27
50,34
50,45
50,103
50,212
51,3
51,6
51,22
51,36
51,37
51,44
51,45
51,60
51,86
51,88
52,2
52,7
52,9
52,11
52,35
52,44
52,45
52,48
52,62
52,68
52,70
52,84
52,90
54,4
54,14
54,15
54,37
54,44
54,57
55,2
55,6
55,22
55,35
55,37
55,44
55,45
55,66
55,76
55,96
55,97
55,136
57,14
57,27
58,2
58,7
58,9
58,16
58,45
58,76
58,79
58,97
59,14
59,21
59,180
60,2
60,3
60,4
60,6
60,14
60,15
60,22
60,36
60,37
60,45
60,51
60,63
60,69
60,77
60,84
60,86
60,88
60,90
61,7
61,9
61,11
61,14
61,15
61,22
61,23
61,27
61,35
61,44
61,58
61,76
61,88
61,109
62,2
62,4
62,13
62,15
62,21
62,27
62,36
62,44
62,45
62,68
62,87
62,134
62,173
63,2
63,3
63,4
63,5
63,6
63,7
63,8
63,9
63,10
63,11
63,13
63,14
63,15
63,17
63,21
63,22
63,23
63,26
63,27
63,30
63,31
63,32
63,34
63,35
63,36
63,37
63,39
63,40
63,42
63,44
63,45
63,48
63,49
63,51
63,52
63,53
63,55
63,60
63,62
63,68
63,69
63,70
63,73
63,74
63,76
63,77
63,80
63,82
63,83
63,84
63,86
63,87
63,88
63,98
63,100
63,102
63,105
63,109
63,116
63,117
63,121
63,133
63,134
63,150
63,156
65,14
65,15
65,22
65,35
65,37
65,45
65,100
65,178
66,14
66,22
66,35
66,108
67,2
67,6
67,14
67,15
67,21
67,37
67,44
67,45
67,70
68,2
68,4
68,5
68,6
68,7
68,9
68,11
68,13
68,14
68,15
68,22
68,23
68,25
68,26
68,27
68,30
68,34
68,35
68,36
68,44
68,45
68,48
68,52
68,59
68,62
68,70
68,80
68,84
68,86
68,90
68,100
68,109
68,125
69,2
69,3
69,14
69,27
69,37
69,42
69,51
69,60
69,63
69,68
69,77
69,84
69,86
69,87
69,88
70,4
70,14
70,15
70,21
70,22
70,23
70,39
70,44
70,45
70,69
70,96
70,105
71,6
71,15
71,21
71,27
71,37
71,44
71,45
71,63
71,92
71,113
71,181
73,4
73,5
73,6
73,7
73,9
73,11
73,13
73,15
73,21
73,22
73,30
73,31
73,32
73,35
73,42
73,44
73,45
73,62
73,70
73,80
73,92
73,98
73,102
73,117
73,121
74,3
74,4
74,7
74,9
74,14
74,21
74,22
74,27
74,68
74,134
74,148
76,2
76,3
76,4
76,5
76,6
76,7
76,8
76,9
76,10
76,11
76,13
76,14
76,15
76,16
76,17
76,18
76,21
76,22
76,23
76,25
76,26
76,27
76,28
76,30
76,31
76,32
76,34
76,35
76,36
76,37
76,39
76,40
76,42
76,44
76,45
76,48
76,49
76,51
76,52
76,55
76,58
76,59
76,60
76,62
76,63
76,66
76,67
76,68
76,69
76,70
76,71
76,72
76,73
76,77
76,78
76,79
76,80
76,82
76,83
76,84
76,86
76,88
76,89
76,90
76,92
76,95
76,96
76,97
76,98
76,99
76,102
76,103
76,105
76,108
76,109
76,110
76,112
76,116
76,117
76,119
76,121
76,125
76,128
76,130
76,134
76,136
76,146
76,148
76,150
76,158
76,166
76,178
76,182
76,187
77,2
77,6
77,7
77,9
77,14
77,15
77,36
77,45
77,48
77,51
77,60
77,90
78,4
78,6
78,14
78,23
78,27
78,35
78,44
78,45
78,70
79,45
79,58
80,2
80,4
80,6
80,11
80,13
80,14
80,15
80,22
80,23
80,27
80,36
80,44
80,45
80,105
80,133
81,15
81,16
81,29
81,58
81,136
82,2
82,4
82,5
82,6
82,7
82,9
82,14
82,15
82,22
82,23
82,27
82,34
82,35
82,37
82,44
82,45
82,48
82,53
82,58
82,62
82,69
82,70
82,74
82,76
82,77
82,80
82,98
82,109
82,125
82,140
82,150
82,182
82,212
83,84
84,2
84,6
84,7
84,9
84,22
84,35
84,44
84,45
84,48
84,52
84,58
84,60
84,62
84,63
84,68
84,69
84,70
84,83
84,87
84,90
84,100
84,148
86,2
86,3
86,6
86,11
86,14
86,15
86,22
86,30
86,37
86,45
86,51
86,52
86,60
86,63
86,68
86,69
86,73
86,77
86,87
86,88
86,90
87,2
87,6
87,11
87,13
87,15
87,22
87,30
87,32
87,36
87,42
87,45
87,60
87,62
87,63
87,69
87,73
87,86
88,2
88,3
88,6
88,22
88,27
88,36
88,37
88,45
88,51
88,60
88,68
88,69
88,70
88,77
88,86
88,90
88,148
90,2
90,6
90,15
90,37
90,48
90,60
90,68
90,86
91,14
91,22
91,23
91,27
91,148
91,187
92,4
92,15
92,27
92,44
92,45
92,181
93,14
93,17
93,21
93,23
93,26
93,27
93,28
93,30
93,31
93,34
93,48
93,59
93,63
93,77
93,90
93,91
93,96
93,100
93,110
93,116
93,127
93,148
93,180
94,15
94,27
94,45
94,55
94,82
95,7
95,9
95,35
95,37
95,45
95,49
95,96
96,2
96,5
96,6
96,11
96,14
96,15
96,35
96,49
96,55
96,66
96,76
96,100
96,103
96,105
96,108
96,109
96,125
96,212
97,2
97,6
97,7
97,9
97,45
98,6
98,11
98,13
98,22
98,32
98,36
98,37
98,39
98,42
98,44
98,45
98,73
98,102
98,119
98,121
99,45
99,105
99,165
99,166
100,42
100,45
100,68
100,133
101,45
101,76
102,2
102,6
102,11
102,35
102,36
102,74
103,4
103,5
103,6
103,13
103,21
103,23
103,27
103,36
103,44
103,45
103,80
103,102
103,105
103,127
103,128
103,130
103,136
104,14
104,15
104,27
104,37
105,2
105,4
105,6
105,7
105,8
105,9
105,10
105,11
105,14
105,15
105,21
105,23
105,27
105,31
105,34
105,37
105,44
105,45
105,99
105,105
105,134
105,156
105,165
105,166
105,182
105,212
106,2
106,27
106,99
107,49
107,96
107,109
108,4
108,7
108,9
108,15
108,23
108,35
108,37
108,44
108,45
108,58
108,96
108,97
109,2
109,4
109,6
109,7
109,8
109,11
109,15
109,21
109,23
109,26
109,27
109,29
109,34
109,36
109,37
109,44
109,57
109,62
109,71
109,75
109,82
109,92
109,105
109,109
109,113
109,115
109,119
109,125
109,134
109,138
109,150
109,168
109,187
109,212
110,2
110,6
110,14
110,22
110,23
110,26
110,27
110,34
110,37
110,44
110,45
110,62
110,212
111,113
112,6
112,14
112,36
112,44
112,45
112,68
112,80
112,103
112,120
112,128
112,130
112,178
113,15
113,21
113,71
113,75
113,92
113,109
113,181
114,2
114,5
114,15
114,35
114,45
114,49
114,76
114,96
114,109
115,75
115,168
116,14
116,32
116,45
117,11
117,15
117,42
117,73
117,83
117,98
117,116
117,121
119,2
119,4
119,14
119,15
119,21
119,23
119,27
119,37
119,44
119,45
119,109
119,180
119,187
120,14
120,112
121,2
121,6
121,13
121,15
121,21
121,22
121,27
121,30
121,35
121,44
121,45
121,62
121,70
121,73
121,98
121,117
124,2
124,3
124,15
124,21
124,27
124,37
124,44
124,105
124,180
126,27
127,15
127,27
128,6
128,45
128,112
128,136
129,2
129,14
129,27
129,45
130,14
130,27
130,120
134,37
136,2
136,7
136,9
136,45
138,115
138,168
139,6
139,14
139,23
139,26
139,27
139,39
140,8
140,9
141,2
142,4
142,27
142,37
146,25
146,27
146,70
146,89
147,2
147,6
147,7
147,9
147,11
147,14
147,23
147,31
147,34
147,37
147,39
147,44
147,45
147,105
148,2
148,7
148,8
148,9
148,22
148,68
150,2
150,14
150,44
150,71
150,92
150,104
150,109
150,168
150,180
151,31
152,82
152,109
152,168
153,23
153,26
153,34
153,105
154,2
154,7
154,9
154,15
154,36
154,44
154,54
154,71
154,75
154,92
154,105
154,113
154,115
154,138
154,168
155,4
155,7
155,8
155,23
155,44
155,45
156,14
156,27
156,166
157,2
157,45
159,4
159,27
159,92
160,103
160,112
160,120
160,128
160,136
160,178
161,105
163,115
163,168
165,105
166,105
168,44
168,109
169,4
170,4
170,173
171,21
171,178
173,4
173,7
173,9
173,14
173,15
173,59
173,157
173,180
177,7
177,9
177,178
178,128
179,15
179,27
179,82
180,4
180,15
180,21
180,173
181,27
181,92
181,159
182,14
182,23
182,45
183,54
183,57
184,6
184,45
185,14
186,36
187,14
189,15
189,180
198,11
198,102
201,57
203,11
203,37
204,59
210,103
2,2
2,7
2,9
2,10
2,16
2,17
2,18
2,23
2,25
2,26
2,28
2,29
2,31
2,33
2,34
2,39
2,44
2,99
2,105
2,110
2,140
2,155
2,156
2,158
2,166
3,2
3,4
3,6
3,7
3,9
3,11
3,13
3,17
3,21
3,22
3,23
3,25
3,26
3,28
3,30
3,31
3,32
3,34
3,35
3,36
3,37
3,44
3,48
3,52
3,60
3,62
3,63
3,68
3,69
3,76
3,84
3,86
3,87
3,88
3,90
3,98
3,110
3,136
3,148
4,7
4,9
4,11
4,21
4,22
4,29
4,33
4,34
4,35
4,36
4,44
4,68
4,84
4,181
5,6
5,7
5,10
5,29
5,34
5,55
5,66
5,108
5,119
6,2
6,33
6,34
7,23
7,29
7,31
7,34
7,39
8,29
8,31
8,140
9,23
9,34
9,39
10,9
11,2
11,3
11,6
11,7
11,9
11,10
11,13
11,17
11,23
11,25
11,26
11,28
11,29
11,30
11,31
11,32
11,33
11,34
11,35
11,36
11,44
11,59
11,63
11,68
11,73
11,80
11,82
11,90
11,98
11,100
11,102
11,148
11,156
11,158
12,17
12,25
12,28
12,33
12,48
12,57
12,59
12,78
12,91
12,92
12,110
12,119
12,158
12,193
13,6
13,7
13,9
13,11
13,25
13,32
13,36
13,70
13,83
13,98
13,100
13,116
13,133
14,2
14,3
14,4
14,5
14,6
14,7
14,9
14,10
14,11
14,13
14,17
14,18
14,21
